baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1BG	545.586487049639	0.195917458499999	0.097025452863367	2.01923776409365	0.0434625129881452	0.189962233443836
A1BG-AS1	292.582211503011	0.053285046031902	0.124862593641078	0.426749472985256	0.669561812037628	0.886103021173872
A1CF	2.07387112656163	-0.619768690543395	1.30308138074837	-0.475617793101655	0.634346696766106	0.876450069365288
A2M	13.2739516499447	0.204240273846543	0.517053126401974	0.395008294926662	0.692836766280201	0.897214618046899
A2M-AS1	1.54415384950413	-1.15568487291091	1.54264160068505	-0.749159670268	0.453760973690034	0.786809350575014
A2ML1	12.2093070753505	-0.000113083787206226	0.525662843453994	-0.000215126080556087	0.999828354223022	0.999890037754037
A4GALT	3.65689624808346	0.379955364432081	0.951137455885315	0.399474715332728	0.68954345072646	0.895653484999118
AAAS	365.017333197978	-0.235977979109009	0.112805461914984	-2.09190206841983	0.0364472770320883	0.166355162801676
AACS	435.724461909731	0.220909870733308	0.104324942785736	2.11751729581119	0.0342159689851634	0.158175062669185
AAGAB	743.70426629051	-0.135134683810968	0.0855055358808863	-1.58042028997067	0.114010647990926	0.373356081602608
AAK1	485.23732195071	0.158731001946323	0.110637495999302	1.43469445428631	0.151374185220689	0.450730261283499
AAMDC	115.015773998133	0.0206866432876006	0.178124441389255	0.116135905472928	0.907544832881482	0.974379935110623
AAMP	1008.06763280911	-0.0364986445140832	0.0854160041496328	-0.427304518368062	0.669157542232083	0.886103021173872
AANAT	44.1329473956001	-0.173794093190847	0.289077151508482	-0.601203146924421	0.547704688729711	0.836339930805001
AAR2	543.2547918206	-0.145549724847763	0.0943051259776949	-1.54339144705865	0.122735827629996	0.391643261000439
AARS1	2463.06485401875	0.446103847227023	0.0604818213481622	7.37583355268084	1.63319955787142e-13	1.20337112877708e-11
AARS2	847.587210883313	-0.0461502230199367	0.0813921976287088	-0.567010405966217	0.570707111756787	0.849573857878315
AARSD1	210.703725419281	-0.11448841251277	0.1388984729272	-0.824259691989382	0.409792016398445	0.754212726178688
AARSD1P1	0.599473237986	-2.64894395636824	2.53326849371736	-1.04566253554953	0.295716865760893	0.654010559244705
AASDH	391.863420215936	-0.0617606972423846	0.109184163085232	-0.565656185816736	0.571627525165697	0.849943329933586
AASDHPPT	544.668542972421	-0.478963845239814	0.102221065330158	-4.68556890590835	2.79183349004264e-06	4.92444187960731e-05
AATBC	48.8209012778945	0.194947713498156	0.27113920281942	0.71899493496701	0.472144040486753	0.799606085547903
AATF	659.418518979182	-0.189422885272729	0.0890698862023524	-2.12667707739506	0.0334469233797513	0.155217471510383
AATK	1.47066667148458	1.84834487962023	1.64683666179345	1.12236077960964	0.261709073245736	0.613666352634781
ABALON	233.558294963118	0.150305382993676	0.136927882096703	1.09769742065772	0.272336636449643	0.627217201934799
ABAT	42.7745958243093	0.766589426825047	0.288014808970642	2.66163198192766	0.00777628480768784	0.0490671766183807
ABCA1	44.6895753852268	0.680944872740211	0.284238445309746	2.3956818086243	0.016589484655694	0.090452588721426
ABCA10	21.220612557558	1.70810052825899	0.434812719021198	3.9283591613973	8.5527414623587e-05	0.00101344984725756
ABCA11P	78.0535323844417	-0.103713761707723	0.212975690651135	-0.486974646686844	0.62627629800118	0.876313556751077
ABCA12	4.09318043533317	-1.51827549828259	0.973438851198387	-1.55970300179971	0.118830082457992	0.383521281561784
ABCA17P	8.42960238550656	-0.43342214359046	0.671787415645258	-0.645177527141014	0.518812147722682	0.822729609453869
ABCA2	211.65460307889	0.694446072974106	0.142132753256473	4.88589756451845	1.02958721124173e-06	2.02789899079325e-05
ABCA3	45.7290935422909	0.104845913572446	0.281263676266992	0.372767344023906	0.709321609565501	0.906070794734951
ABCA5	554.467364979378	0.653911237671579	0.0942850244516605	6.93547296057431	4.04864333338612e-12	2.36073771346004e-10
ABCA6	5259.47306023632	0.0737385598278238	0.0665324454194609	1.10830977822822	0.267728053957606	0.621313064374058
